latitude,longitude,acq_datetime,frp,confidence,brightness,satellite,instrument,daynight,facility_id,facility_name,facility_type,power,man_made,industrial,distance_to_industry_km
25.94423,72.19559,2026-09-03 21:42:00,1.92,n,310.82,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,1825.423
25.94266,72.1937,2026-09-03 21:42:00,1.66,n,315.55,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,1825.584
29.47733,76.8575,2026-09-03 21:42:00,5.4,n,334.66,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,1521.435
29.90804,74.94972,2026-09-03 21:42:00,0.96,n,304.42,N20,VIIRS,N,1532937833,Unnamed facility,gasometer,,gasometer,,1730.927
21.11042,72.64252,2026-09-03 21:44:00,1.64,n,302.58,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,1737.393
23.49735,68.57843,2026-09-03 21:44:00,1.13,n,305.16,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,2183.852
21.1702,72.67035,2026-09-03 21:44:00,2.07,n,302.88,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,1733.605
21.16396,72.66865,2026-09-03 21:44:00,2.07,n,320.12,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,1733.866
21.1091,72.64794,2026-09-03 21:44:00,1.64,n,303.32,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,1736.809
21.10634,72.64722,2026-09-03 21:44:00,1.48,n,303.47,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,1736.922
21.10505,72.65266,2026-09-03 21:44:00,1.48,n,303.05,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,1736.335
20.36032,72.94863,2026-09-03 21:44:00,1.27,n,300.96,N20,VIIRS,N,775141579,Unnamed facility,works,,works,,1714.968
28.50743,97.02318,2026-09-04 06:22:00,4.49,n,330.67,N21,VIIRS,D,12568540667,Unnamed facility,storage_tank,,storage_tank,,1180.884
28.50004,97.02452,2026-09-04 06:22:00,6.77,n,334.58,N21,VIIRS,D,12568540667,Unnamed facility,storage_tank,,storage_tank,,1180.441
28.48533,97.02769,2026-09-04 06:22:00,4.56,n,330.4,N21,VIIRS,D,12568540667,Unnamed facility,storage_tank,,storage_tank,,1179.605
6.89503,81.66534,2026-09-04 07:12:00,15.69,n,333.26,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1940.491
6.82742,81.33201,2026-09-04 07:12:00,0.98,n,333.12,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1961.655
6.82668,81.33308,2026-09-04 07:12:00,2.93,n,341.49,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1961.685
8.54235,80.3744,2026-09-04 07:12:00,4.67,n,337.36,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1833.831
8.54459,80.37231,2026-09-04 07:12:00,6.86,n,347.07,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1833.719
8.54552,80.85181,2026-09-04 07:12:00,7.65,n,330.25,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1808.918
6.896,81.67058,2026-09-04 07:12:00,9.7,n,332.33,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1940.172
7.4607,81.24904,2026-09-04 07:12:00,3.69,n,333.01,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1900.136
7.707,81.09916,2026-09-04 07:12:00,4.47,n,334.77,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1881.83
7.70815,81.10244,2026-09-04 07:12:00,3.81,n,330.64,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1881.56
8.01449,81.27029,2026-09-04 07:12:00,8.57,n,338.06,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1842.475
8.20375,81.32036,2026-09-04 07:12:00,10.19,n,343.82,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1820.815
8.20534,81.31903,2026-09-04 07:12:00,16.61,n,340.42,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1820.715
8.39582,81.08801,2026-09-04 07:12:00,8.45,n,331.14,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1812.352
7.49698,81.7366,2026-09-04 07:12:00,3.05,n,332.32,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1874.971
8.40456,81.06378,2026-09-04 07:12:00,7.44,n,334.76,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1812.645
7.43091,81.71309,2026-09-04 07:12:00,6.07,n,329.71,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1882.825
7.29266,81.82796,2026-09-04 07:12:00,5.6,n,344.67,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1892.352
7.16258,81.81094,2026-09-04 07:12:00,5.04,n,334.7,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1906.601
7.29266,81.13496,2026-09-04 07:12:00,7.34,n,333.31,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1922.536
8.40722,80.73176,2026-09-04 07:12:00,7.11,n,337.36,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1828.846
7.43366,81.71141,2026-09-04 07:12:00,6.1,n,333.44,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1882.612
17.60935,82.68137,2026-09-04 07:14:00,4.0,n,336.49,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,841.764
28.49755,97.02412,2026-09-04 07:16:00,7.47,n,338.75,N20,VIIRS,D,12568540667,Unnamed facility,storage_tank,,storage_tank,,1180.216
28.49703,97.02219,2026-09-04 07:16:00,7.02,n,341.2,N20,VIIRS,D,12568540667,Unnamed facility,storage_tank,,storage_tank,,1180.004
20.88834,84.98114,2026-09-04 07:16:00,2.35,n,329.15,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,404.394
21.74705,83.8432,2026-09-04 07:16:00,7.19,n,333.02,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.324
26.99477,87.50374,2026-09-04 07:16:00,2.81,n,337.89,N20,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,524.139
23.69273,87.12243,2026-09-04 07:16:00,5.66,l,331.45,N20,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,171.813
23.71243,86.45306,2026-09-04 07:16:00,6.0,l,334.05,N20,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,235.214
7.41481,81.14605,2026-09-04 07:56:00,6.04,n,340.24,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1909.521
7.20063,81.01414,2026-09-04 07:56:00,5.86,l,337.55,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1937.471
7.28636,81.71537,2026-09-04 07:56:00,2.55,n,331.1,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1897.729
7.28966,81.71487,2026-09-04 07:56:00,3.28,n,335.03,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1897.408
7.31458,81.15795,2026-09-04 07:56:00,4.84,l,331.07,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1919.245
7.33481,81.56585,2026-09-04 07:56:00,2.59,l,330.77,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1899.096
7.33858,81.72524,2026-09-04 07:56:00,4.96,l,334.11,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1891.89
7.36531,81.83537,2026-09-04 07:56:00,2.34,n,332.57,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1884.482
7.36872,81.74561,2026-09-04 07:56:00,4.81,n,335.28,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1887.899
7.38195,81.74361,2026-09-04 07:56:00,7.79,n,338.74,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1886.61
7.18345,81.80295,2026-09-04 07:56:00,10.47,n,340.18,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1904.76
7.17065,81.02296,2026-09-04 07:56:00,3.92,l,336.04,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1940.132
6.82348,81.55391,2026-09-04 07:56:00,11.56,n,344.29,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1952.589
7.1319,80.92328,2026-09-04 07:56:00,21.59,n,338.76,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1948.674
7.08992,81.78862,2026-09-04 07:56:00,10.49,n,341.64,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1915.092
7.01437,81.60546,2026-09-04 07:56:00,10.62,n,347.78,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1930.605
7.01385,81.602,2026-09-04 07:56:00,6.18,l,336.09,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1930.805
6.99614,81.61886,2026-09-04 07:56:00,7.11,n,335.82,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1931.932
6.94629,81.60164,2026-09-04 07:56:00,5.79,n,337.15,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1937.832
6.8893,81.63238,2026-09-04 07:56:00,10.01,n,339.24,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1942.462
6.88057,81.55229,2026-09-04 07:56:00,6.26,n,337.68,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1946.733
6.72797,81.30743,2026-09-04 07:56:00,6.67,n,336.76,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1972.991
6.34658,81.12452,2026-09-04 07:56:00,151.07,n,332.91,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,2020.279
6.28038,80.98396,2026-09-04 07:56:00,2.44,n,332.67,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,2033.229
7.44885,81.62225,2026-09-04 07:56:00,2.72,n,336.07,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1884.862
7.15772,81.07076,2026-09-04 07:56:00,3.87,l,333.46,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1939.276
7.48911,81.68732,2026-09-04 07:56:00,3.93,n,344.36,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1877.894
7.80802,81.49847,2026-09-04 07:56:00,7.98,n,347.86,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1853.234
7.5063,81.66331,2026-09-04 07:56:00,3.55,n,336.75,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1877.145
8.39051,80.33973,2026-09-04 07:56:00,6.3,n,349.25,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1850.713
8.40062,81.05363,2026-09-04 07:56:00,13.29,n,339.8,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1813.538
8.41521,81.08327,2026-09-04 07:56:00,4.06,n,332.94,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1810.619
8.45161,80.60664,2026-09-04 07:56:00,1.83,n,334.12,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1830.772
8.46263,80.5023,2026-09-04 07:56:00,1.55,n,336.81,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1835.057
8.46592,80.50179,2026-09-04 07:56:00,5.01,n,344.01,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1834.755
8.50317,80.85683,2026-09-04 07:56:00,2.19,n,337.52,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1812.921
8.53555,80.84832,2026-09-04 07:56:00,3.38,n,335.22,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1810.094
8.56557,80.39687,2026-09-04 07:56:00,3.96,n,333.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1830.344
8.58052,80.82632,2026-09-04 07:56:00,4.99,n,342.18,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1806.687
8.62883,80.81182,2026-09-04 07:56:00,5.85,n,337.33,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1802.576
8.62977,80.75155,2026-09-04 07:56:00,8.72,n,337.31,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1805.547
8.62998,80.41513,2026-09-04 07:56:00,7.79,n,343.79,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1822.995
8.63109,80.71597,2026-09-04 07:56:00,6.35,l,334.85,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1807.234
8.66461,80.39914,2026-09-04 07:56:00,5.09,n,342.22,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1820.411
8.66645,80.25687,2026-09-04 07:56:00,6.17,n,338.37,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1827.823
8.66974,80.25637,2026-09-04 07:56:00,6.17,n,346.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1827.526
8.78873,80.87485,2026-09-04 07:56:00,4.35,n,332.71,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1783.35
8.80511,80.9609,2026-09-04 07:56:00,7.58,l,333.87,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1777.353
8.80604,80.56779,2026-09-04 07:56:00,5.36,n,338.63,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1797.486
8.8539,80.49944,2026-09-04 07:56:00,4.22,n,336.49,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1796.346
8.38897,80.66645,2026-09-04 07:56:00,2.18,n,334.27,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1833.983
8.36302,80.78355,2026-09-04 07:56:00,3.93,n,337.0,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1830.677
8.34787,81.00182,2026-09-04 07:56:00,9.24,n,338.8,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1821.401
8.23799,80.32517,2026-09-04 07:56:00,0.89,n,332.47,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1866.617
7.52764,81.5356,2026-09-04 07:56:00,4.73,n,342.13,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1880.486
7.58536,81.69408,2026-09-04 07:56:00,4.06,n,345.45,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1867.633
7.58866,81.69358,2026-09-04 07:56:00,4.06,n,336.75,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1867.313
7.62607,80.81576,2026-09-04 07:56:00,5.95,n,334.23,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1903.47
7.65317,81.60113,2026-09-04 07:56:00,3.26,n,335.59,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1864.656
7.67421,81.5837,2026-09-04 07:56:00,5.82,n,342.52,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1863.248
7.69832,81.58286,2026-09-04 07:56:00,2.51,n,337.35,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1860.796
7.82094,80.04519,2026-09-04 07:56:00,3.31,n,335.12,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1922.65
7.85959,81.43733,2026-09-04 07:56:00,11.42,n,346.53,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1850.681
7.88555,80.61863,2026-09-04 07:56:00,5.87,n,333.91,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1886.901
7.49081,81.53765,2026-09-04 07:56:00,3.71,l,330.07,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1884.199
7.91103,80.85941,2026-09-04 07:56:00,8.69,n,337.76,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1872.51
7.95397,80.11404,2026-09-04 07:56:00,5.83,l,332.68,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1905.853
7.95904,81.44292,2026-09-04 07:56:00,1.73,n,335.76,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1840.218
8.02827,80.35555,2026-09-04 07:56:00,5.42,n,342.88,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1885.915
8.04136,81.401,2026-09-04 07:56:00,5.83,n,339.65,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1833.69
8.04398,81.41837,2026-09-04 07:56:00,8.55,n,351.82,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1832.626
8.04439,80.61527,2026-09-04 07:56:00,1.41,n,338.81,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1871.11
8.04833,81.42481,2026-09-04 07:56:00,11.83,n,348.08,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1831.885
8.05559,80.66657,2026-09-04 07:56:00,18.67,h,367.0,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1867.419
8.06257,80.69025,2026-09-04 07:56:00,8.88,n,351.53,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1865.537
8.21197,80.57375,2026-09-04 07:56:00,8.3,n,342.94,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1856.41
7.91331,80.55775,2026-09-04 07:56:00,8.51,n,347.18,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1887.149
8.04345,81.41489,2026-09-04 07:56:00,8.55,n,338.87,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1832.839
8.67037,77.99406,2026-09-04 07:58:00,6.68,l,336.26,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1961.54
8.91448,80.54321,2026-09-04 07:58:00,4.63,l,333.78,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1788.024
15.31594,75.73133,2026-09-04 07:58:00,8.92,l,334.48,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1622.796
15.24046,76.69371,2026-09-04 07:58:00,2.23,l,332.44,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1537.093
15.1836,76.64207,2026-09-04 07:58:00,6.27,n,340.29,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1545.515
14.58262,78.69115,2026-09-04 07:58:00,2.62,n,332.81,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1406.443
14.14273,76.50105,2026-09-04 07:58:00,7.06,l,334.52,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1627.649
10.87023,79.84801,2026-09-04 07:58:00,3.23,n,337.26,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1639.633
10.23521,79.19682,2026-09-04 07:58:00,5.05,l,336.6,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1740.049
9.82879,78.55407,2026-09-04 07:58:00,2.01,l,334.45,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1819.067
9.82854,77.56429,2026-09-04 07:58:00,5.62,n,338.99,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1886.133
9.72387,78.35549,2026-09-04 07:58:00,5.33,l,334.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1841.702
9.44964,80.48254,2026-09-04 07:58:00,8.56,n,345.3,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1738.504
8.89498,80.50372,2026-09-04 07:58:00,5.51,n,340.17,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1792.05
9.40687,80.29053,2026-09-04 07:58:00,13.9,n,344.61,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1753.321
9.40358,80.29104,2026-09-04 07:58:00,7.0,n,344.85,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1753.613
9.39895,80.43722,2026-09-04 07:58:00,5.29,n,335.38,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1745.969
9.39725,80.44811,2026-09-04 07:58:00,6.58,n,344.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1745.537
9.35835,78.81918,2026-09-04 07:58:00,3.34,l,335.56,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1845.401
9.14391,78.26399,2026-09-04 07:58:00,4.67,l,338.19,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1900.643
9.14291,78.26405,2026-09-04 07:58:00,4.73,l,337.37,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1900.731
9.10257,80.2827,2026-09-04 07:58:00,2.8,n,333.98,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1783.531
9.03487,80.21505,2026-09-04 07:58:00,2.6,n,332.04,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1793.887
8.98223,80.83372,2026-09-04 07:58:00,7.3,l,333.13,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1766.095
8.92298,80.40017,2026-09-04 07:58:00,3.13,n,340.83,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1794.816
9.42775,80.38309,2026-09-04 07:58:00,4.79,n,338.73,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1746.134
23.67067,86.93721,2026-09-04 08:01:00,3.42,n,328.62,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,186.606
21.80368,83.89217,2026-09-04 08:01:00,4.49,n,332.23,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,484.78
21.75494,83.84254,2026-09-04 08:01:00,8.02,n,343.12,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.228
21.75491,83.84193,2026-09-04 08:01:00,6.72,n,335.54,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.295
17.36039,81.81102,2026-09-04 08:01:00,2.81,n,332.31,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,933.312
21.74218,83.84354,2026-09-04 08:01:00,7.2,n,342.51,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.391
21.10447,72.64493,2026-09-04 08:01:00,26.51,n,344.27,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,1737.198
21.10295,72.63681,2026-09-04 08:01:00,26.3,n,342.12,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,1738.116
17.08758,79.68736,2026-09-04 08:01:00,3.75,n,338.48,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1141.069
21.74643,83.84301,2026-09-04 08:01:00,7.2,n,341.48,N21,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,491.358
28.45172,68.14643,2026-09-04 08:03:00,8.53,n,339.79,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2344.282
28.45281,68.15152,2026-09-04 08:03:00,8.53,n,333.9,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2343.786
27.68697,68.91329,2026-09-04 08:03:00,4.96,n,337.46,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2234.191
27.68594,68.91248,2026-09-04 08:03:00,2.38,n,336.17,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2234.241
23.70967,86.44809,2026-09-04 08:03:00,5.2,n,332.23,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,235.541
23.69337,87.12283,2026-09-04 08:03:00,4.18,n,328.2,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,171.828
23.69087,87.12269,2026-09-04 08:03:00,5.68,n,328.83,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,171.647
32.43508,71.37002,2026-09-04 08:05:00,4.53,n,332.32,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,2242.915
32.43423,71.36531,2026-09-04 08:05:00,4.53,n,332.68,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,2243.296
31.5513,74.73685,2026-09-04 08:05:00,9.12,n,337.88,N21,VIIRS,D,1532937833,Unnamed facility,gasometer,,gasometer,,1867.959
29.33518,69.01418,2026-09-04 08:05:00,2.18,n,341.68,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2291.298
29.80614,68.75408,2026-09-04 08:05:00,3.02,n,337.48,N21,VIIRS,D,775141579,Unnamed facility,works,,works,,2340.739
9.45251,80.50063,2026-09-04 08:52:00,4.9,n,331.41,N20,VIIRS,D,9869619338,Unnamed facility,storage_tank,,storage_tank,,1737.23
